MSN,YYYYMM,Value,Column_Order,Description,Unit
ELNIBUS,198113,0.113406,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198201,0.008698,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198202,0.007556,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198203,0.006599,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198204,0.006305,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198205,0.007302,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198206,0.003749,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198207,0.006271,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198208,0.010911,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198209,0.010812,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198210,0.011455,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198211,0.01072,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198212,0.009647,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198213,0.100026,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198301,0.009297,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198302,0.009414,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198303,0.009285,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198304,0.009107,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198305,0.007545,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198306,0.009005,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198307,0.010385,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198308,0.011208,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198309,0.012192,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198310,0.011973,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198311,0.010528,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198312,0.010607,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198313,0.120547,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198401,0.010618,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198402,0.009324,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198403,0.00962,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198404,0.009953,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198405,0.01069,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198406,0.010261,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198407,0.012332,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198408,0.015099,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198409,0.012324,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198410,0.013482,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198411,0.01088,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198412,0.01074,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198413,0.135323,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198501,0.009788,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198502,0.008107,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198503,0.012438,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198504,0.009749,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198505,0.011152,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198506,0.012151,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198507,0.014505,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198508,0.015432,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198509,0.012568,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198510,0.011585,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198511,0.010995,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198512,0.011186,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198513,0.139655,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198601,0.012291,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198602,0.009235,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198603,0.00815,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198604,0.008104,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198605,0.009649,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198606,0.009237,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198607,0.01016,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198608,0.012958,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198609,0.011507,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198610,0.010295,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198611,0.009723,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198612,0.011173,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198613,0.122481,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198701,0.013284,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198702,0.014721,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198703,0.014928,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198704,0.015459,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198705,0.012167,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198706,0.013956,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198707,0.015844,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198708,0.015195,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198709,0.011139,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198710,0.011163,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198711,0.009927,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198712,0.01032,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198713,0.158101,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198801,0.010801,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198802,0.011117,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198803,0.010735,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198804,0.008635,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198805,0.007447,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198806,0.008879,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198807,0.0116,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198808,0.012603,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198809,0.008271,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198810,0.007573,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198811,0.005779,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198812,0.004959,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198813,0.108399,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198901,0.004736,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198902,0.006267,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198903,0.002095,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198904,0.003328,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198905,0.00406,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198906,0.005417,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198907,0.007348,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198908,0.005852,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198909,0.003093,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198910,8.50E-05,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198911,-0.003059,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198912,-0.001771,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,198913,0.03745,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199001,-0.001145,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199002,-0.003473,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199003,-0.003724,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199004,-0.001488,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199005,-0.001053,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199006,-0.000821,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199007,0.003374,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199008,0.002749,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199009,0.002123,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199010,0.005054,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199011,0.003432,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199012,0.002858,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199013,0.007888,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199101,0.00319,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199102,0.002366,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199103,0.004011,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199104,0.00453,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199105,0.005506,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199106,0.00361,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199107,0.007163,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199108,0.008513,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199109,0.007386,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199110,0.008188,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199111,0.006282,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199112,0.00622,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199113,0.066965,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199201,0.006458,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199202,0.00655,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199203,0.004377,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199204,0.00532,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199205,0.006281,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199206,0.005831,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199207,0.00961,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199208,0.008,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199209,0.008053,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199210,0.009219,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199211,0.008427,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199212,0.008608,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199213,0.086733,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199301,0.007528,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199302,0.007061,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199303,0.006947,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199304,0.005203,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199305,0.003529,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199306,0.003605,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199307,0.008536,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199308,0.010954,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199309,0.009865,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199310,0.010989,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199311,0.01026,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199312,0.010431,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199313,0.09491,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199401,0.011472,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199402,0.013037,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199403,0.015404,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199404,0.011069,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199405,0.011889,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199406,0.012485,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199407,0.014068,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199408,0.014623,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199409,0.012066,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199410,0.012198,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199411,0.012377,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199412,0.012249,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199413,0.152937,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199501,0.011416,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199502,0.01148,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199503,0.01225,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199504,0.011747,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199505,0.011931,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199506,0.012211,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199507,0.012199,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199508,0.014844,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199509,0.010536,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199510,0.009575,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199511,0.007887,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199512,0.007781,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199513,0.133856,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199601,0.007986,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199602,0.009628,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199603,0.010822,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199604,0.010573,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199605,0.010283,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199606,0.012764,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199607,0.015436,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199608,0.017293,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199609,0.012621,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199610,0.010811,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199611,0.010294,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199612,0.008633,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199613,0.137144,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199701,0.00858,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199702,0.006954,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199703,0.008543,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199704,0.010081,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199705,0.007854,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199706,0.010236,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199707,0.01379,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199708,0.013604,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199709,0.010019,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199710,0.0076,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199711,0.009008,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199712,0.009934,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199713,0.116203,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199801,0.005339,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199802,0.004868,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199803,0.00643,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199804,0.008754,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199805,0.007168,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199806,0.007268,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199807,0.011834,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199808,0.014722,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199809,0.008926,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199810,0.005029,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199811,0.003177,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199812,0.004708,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199813,0.088224,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199901,0.002671,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199902,0.002468,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199903,0.002289,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199904,0.008492,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199905,0.008671,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199906,0.008513,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199907,0.009037,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199908,0.009939,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199909,0.013651,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199910,0.011267,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199911,0.012047,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199912,0.009879,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,199913,0.098924,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200001,0.009933,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200002,0.011463,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200003,0.009076,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200004,0.008546,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200005,0.010076,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200006,0.010022,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200007,0.01498,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200008,0.015454,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200009,0.011237,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200010,0.005535,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200011,0.007702,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200012,0.001175,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200013,0.115199,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200101,0.006364,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200102,0.001584,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200103,0.005917,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200104,0.008113,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200105,0.009782,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200106,0.008256,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200107,0.008011,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200108,0.008846,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200109,0.002098,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200110,0.003338,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200111,0.003922,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200112,0.008926,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200113,0.075156,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200201,0.00841,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200202,0.006586,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200203,0.00521,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200204,0.005737,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200205,0.002138,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200206,0.006189,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200207,0.012238,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200208,0.010104,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200209,0.005489,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200210,0.004512,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200211,0.003184,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200212,0.001798,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200213,0.071595,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200301,0.004524,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200302,0.003177,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200303,0.001275,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200304,0.002855,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200305,0.001363,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200306,0.001334,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200307,0.007859,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200308,0.007528,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200309,-0.001348,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200310,-0.004774,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200311,-0.00263,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200312,0.000742,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200313,0.021905,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200401,0.000433,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200402,-0.000398,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200403,-0.003148,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200404,1.50E-05,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200405,0.000599,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200406,0.00219,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200407,0.009883,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200408,0.011696,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200409,0.003242,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200410,0.003625,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200411,0.005104,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200412,0.005356,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200413,0.038597,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200501,0.005043,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200502,0.00614,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200503,0.00815,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200504,0.006272,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200505,0.005182,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200506,0.005427,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200507,0.009552,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200508,0.012003,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200509,0.006298,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200510,0.006385,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200511,0.007011,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200512,0.00708,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200513,0.084544,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200601,0.004924,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200602,0.005374,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200603,0.005656,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200604,0.004788,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200605,0.004959,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200606,0.004843,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200607,0.010469,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200608,0.010495,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200609,2.00E-06,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200610,0.001207,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200611,0.002589,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200612,0.007542,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200613,0.062849,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200701,0.006489,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200702,0.009681,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200703,0.006151,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200704,0.00965,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200705,0.011888,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200706,0.010866,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200707,0.012863,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200708,0.01191,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200709,0.004716,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200710,0.006865,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200711,0.008644,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200712,0.006908,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200713,0.106632,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200801,0.011094,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200802,0.010419,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200803,0.007322,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200804,0.009326,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200805,0.007888,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200806,0.009374,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200807,0.014717,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200808,0.014814,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200809,0.010438,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200810,0.005481,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200811,0.004169,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200812,0.006944,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200813,0.111986,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200901,0.006881,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200902,0.008033,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200903,0.004239,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200904,0.006161,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200905,0.009337,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200906,0.010592,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200907,0.013918,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200908,0.015269,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200909,0.010541,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200910,0.011442,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200911,0.008692,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200912,0.011082,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,200913,0.116188,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,201001,0.014125,8,Electricity Net Imports,Quadrillion Btu
ELNIBUS,201002,0.011562,8,Electricity Net Imports,Quadrillion Btu
